obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
DD,33,-0.36256557925170074,0.31597261411987226,0.24797670518380066,21
FI,27,-0.014633563331725953,0.15113898626416428,0.12013392086629282,36
FF,8,0.15988351525689226,1.4319096999052792,0.8478303341311225,38
FI,4,0.3929930394007046,2.042009103782076,0.9588493717059249,16
TT,15,0.01822809871933624,1.5533935765874374,0.8796708634558369,36
QQ,5,-7.805137844611543e-6,0.27229993289113663,0.2146085921823886,38
RH,33,-0.38491955508314457,0.9834546044812538,0.6746162529737799,21
RH,22,0.1493948412698408,0.4705493963973501,0.3620374483558553,12
TD,5,-0.005971688439849734,0.06051972262613527,0.04825829174482066,38
TT,8,-0.011580280325814533,0.7016438293836945,0.5170986890647318,38
RH,11,0.5072960010442777,2.4840983250507045,0.9870120059155366,38
TT,20,0.007800530284043457,0.27174429004512085,0.21418135627138746,38
FF,4,0.03230716595643937,0.34412647679590536,0.26924882805837536,16
TD,11,0.18419837865497066,2.179312560126095,0.9706915432056682,38
FF,9,-0.032592940039682564,0.41311549306274886,0.32047800119515824,20
TT,9,0.042649828789682515,1.604449170541438,0.8913849199977646,20
FF,7,0.13779423550163292,2.465752597457372,0.9863274266095967,38
DD,12,0.13768053229665086,0.3762643395495174,0.29327961242249223,38
RH,5,-0.14514190397869656,0.34613791300505836,0.2707609280108564,38
FF,21,0.0077411246825396796,0.08317721914471685,0.06628937355131048,20
TT,12,0.018180776515151487,2.595980788081164,0.9905678661003409,38
FF,16,-0.03209446283143941,0.382979859129341,0.29826530224206427,16
TD,9,0.2028176267857143,1.6554139476491683,0.9021594413244824,20
TT,16,-0.01890787839330809,0.792753046616664,0.5720782825388354,16
FI,7,0.1313214835175059,1.3985366987029033,0.8380480397474108,38
TD,17,-0.060056792188805344,0.7402285377033221,0.540838665724177,38
QQ,7,-0.00001683514847725376,1.009996252131669,0.6875029143421466,38
FI,19,-0.3875469635414292,2.0443826287102445,0.9590842379456119,38
FF,30,-0.016673221065922405,0.1310582775672374,0.10427079391435334,38
DD,3,0.22932548893698879,0.7649318074152359,0.5556878476608269,36
TD,3,0.07466437830687832,1.3347072008392689,0.8180278041218003,36
TT,14,0.0036338843700159705,0.7208252236165065,0.528982945730464,38
FI,12,-0.019606811204147492,0.5770842191133069,0.43611743573888084,38
TT,17,0.02041012453007518,0.8377035333605777,0.5978027714840263,38
RH,10,-1.2029960317460313,1.4414191784470294,0.8505337046733625,12
DD,21,0.6142164391468256,0.577090573014385,0.43612172778119385,20
DD,17,-0.06358076159147864,0.06930641578913958,0.05525428104125352,38
FI,33,0.34137421655328776,2.0491188875047124,0.9595495089842001,21
