obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
TT,0,0.0016470263157894577,0.40254313485133564,0.3127156500631145,38
NN,9,0.0006027894736841954,0.035502046279983185,0.028320585290057876,38
TD,14,0.033428552631578935,4.2551182825845375,0.9999791061467742,38
VI,27,168.12765631578904,1.0837823510479754,0.721538687740334,38
TN,20,0.009380710526315795,1.3816588554015659,0.8329235266596697,38
RH,27,-0.026810736842105075,0.5494899651363081,0.4173307507226507,38
TDD,23,0.00931734210526316,0.9323770489729127,0.6488582984547517,38
FF,8,-0.003790894736842091,0.8258542459352682,0.5911132220888616,38
PE1,18,0.04963102631578948,1.894491625453115,0.9418402150908389,38
LC,30,0.0018565789473684415,0.11211760799595728,0.08926984371075031,38
NN,0,0.031074526315789483,2.3502353591469647,0.9812384563254727,38
PE1,6,0.06580849999999998,1.9895460320659841,0.9533590337948876,38
TD,11,0.043654789473684195,5.404336398172143,0.9999999349512362,38
TX,2,-0.018076947368421036,2.416264056761928,0.9843193148793282,38
TN,22,0.015679526315789494,2.532418175104525,0.988672119488276,38
CH,18,-6.572023236842118,0.4455434489778244,0.3440729321489082,38
FF,14,0.004014921052631559,0.8142384617622046,0.5844916443375499,38
GX,10,0.0033317368421052515,0.4277481429360572,0.33116550479138396,38
GX,24,0.005605631578947411,0.7960493776936066,0.5739966640977344,38
LC,13,0.03324339473684208,1.5677999944061505,0.8830721837780414,38
TN,10,0.005157263157894706,0.7884036034464142,0.5695393362759011,38
TT,9,0.006155210526315782,1.5418018515879348,0.8768782479978274,38
TDD,13,0.023112052631578953,2.0263514681260824,0.9572712194855323,38
FF,12,-0.0001396315789473576,0.03617667529966212,0.02885851577293852,38
TT,13,0.01571776315789473,2.3345718795974784,0.9804342030053497,38
LC,18,0.03175542105263157,1.9729410426416814,0.9514977201573662,38
PE6,14,0.43936594736842105,1.805849132109793,0.9290580914529735,38
FF,6,0.0006639473684210257,0.1918237273116149,0.1521197156107259,38
TDD,24,0.01505650000000001,1.2423603487947126,0.7858963616532879,38
PE6,23,-0.03485205263157894,0.3161285344368721,0.24809505085416617,38
TX,10,0.001743710526315822,0.25113221775876404,0.1982881122885779,38
PS,7,0.002938000000000002,0.8919378310149567,0.6275737441796947,38
GX,9,-0.0049971842105263,0.7350932676607492,0.5377173058205362,38
PE6,17,0.45923049999999993,1.8988809130188329,0.9424198645485933,38
FF,27,0.00570536842105266,1.5084786771933025,0.8685679400514477,38
QQ,8,0.000024078947368421056,4.994408522431587,0.9999994098364374,38
GX,19,0.005794473684210535,0.8206034419918847,0.5881278135264951,38
DD,20,0.10850852631578939,0.6747366153136726,0.5001568828388874,38
RH,20,0.05972944736842106,1.3556288322558248,0.8247827065943272,38
PS,27,0.0017236578947368297,0.331507842216548,0.25973908165794124,38
QQ,4,0.000020342105263157877,3.3783397757451215,0.9992707508501174,38
NN,33,0.004506000000000016,0.27961597324957554,0.22022784912221227,38
NN,17,0.05762836842105265,3.1787958718405367,0.9985211180061584,38
SPS,24,0.003480105263157989,1.8919792247723182,0.9415062511047249,38
DD,36,-0.061633210526315936,0.326603865001745,0.25603248012188695,38
CH,10,-4.204968421052585,0.218882927458813,0.17325875407384672,38
TX,8,-0.0018082894736841835,0.197257016954902,0.15637358606524243,38
GX,14,0.004372815789473689,0.5229529465219006,0.39899300204868804,38
CH,30,13.383853447368438,0.7107155219203041,0.5227394609552245,38
QQ,3,0.00002215789473684211,4.066674914229299,0.9999523113056205,38
SPS,19,0.001787342105263107,1.122954690974075,0.7385432620005984,38
RH,17,0.045670526315789474,0.957161661659655,0.6615143354597892,38
PE12,21,0.16794723684210522,2.40793218832993,0.9839568393672454,38
CH,36,15.100559815789504,0.9621396184353757,0.6640205248068068,38
TD,1,0.062330368421052655,5.7218843176597,0.9999999894650967,38
RH,4,0.07327047368421036,1.7403011444107912,0.9181938467819531,38
GX,6,-0.010178210526315798,1.375733681033584,0.8310958997021098,38
PE12,27,0.011337368421052608,0.1411052390406721,0.11221319509089411,38
CH,14,-7.844666157894745,0.3865577399883035,0.3009163511200177,38
NN,11,0.010406368421052622,0.5718718553810336,0.43259120745260415,38
TX,9,0.0009358421052631604,0.15054541630820667,0.1196656780378923,38
PE6,36,0.02000455263157893,0.39870162170569473,0.309886927203337,38
QQ,23,9.631578947368402e-6,2.455235818381361,0.98592078048575,38
NN,18,0.0005096578947368457,0.03410096950085388,0.027203364613800574,38
LC,10,0.02185968421052632,0.9924944632889356,0.679043620996992,38
LC,21,0.0325019210526316,1.7762004383657533,0.9243001139512442,38
SPS,16,0.001683763157894746,1.071849920791771,0.716212553348945,38
TX,3,-0.014155157894736849,2.1886519148149977,0.9713778505688929,38
FF,13,0.0035796052631579083,0.7619593209618057,0.5539157167598916,38
