obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
temp_q,0,-0.0001547992760414727,25.95647308145444,1.0,25
atms_tb,6,0.008937130333225261,1.1388215346443735,0.7452224020177155,13
atms_tb,9,0.02086701745956315,2.6832483357733725,0.99270891726552,13
temp_t,15,-0.028833942891630538,1.3602135223788216,0.8262376353628176,16
mwhs2_tb,3,-0.024228608120540264,2.7404609073187363,0.9938646919923123,25
airep_v,9,0.036753011560229906,2.382174455946202,0.9827892581997304,26
amsua_tb,6,0.010101070873923097,4.921736374844988,0.9999991422028606,23
mhs_tb,15,-0.0031842890359275325,0.12025158472968249,0.09571614449674726,13
temp_v,0,-0.2660209738159614,31.115961162094177,1.0,25
airep_u,12,0.04115633752354162,1.7122522072630044,0.9131497999146125,25
mhs_tb,18,0.038804675613164814,1.1055970897456635,0.7310990499686646,23
airep_t,18,0.004075727864044676,0.9032000419388497,0.6335802643708615,26
airep_u,21,-0.013706233566760321,0.5707333561363069,0.4318195957100125,26
airep_t,15,0.022694594972917016,3.0835344947935197,0.9979544260575026,25
mhs_tb,0,-0.33997496470328115,14.719091000529444,1.0,13
mhs_tb,3,0.02690978345416171,0.9593659121848017,0.6626255587162436,13
mwhs2_tb,24,0.05028836798278911,2.526222417466511,0.9884703538565706,23
airep_u,0,-0.47761697071604126,17.71483353061737,1.0,25
airep_v,21,0.0019760941295473736,0.09623590912408429,0.07666678820037942,26
airep_v,15,-0.0033570302564414154,0.15774850530455786,0.12534502273242154,25
airep_t,3,0.0006049801387804843,0.10567924823107404,0.08416315435017319,25
amsua_tb,0,-0.009676673427321588,14.114165712135971,1.0,13
airep_u,24,0.01474507233592571,0.5942720169486972,0.44766980833420367,25
temp_t,9,-0.008277137827902315,0.6233941907808679,0.4669744854844059,10
airep_v,0,-0.45845781986298273,21.242318190184776,1.0,25
atms_tb,21,0.04410103413314795,5.385521394136715,0.9999999277650582,13
amsua_tb,3,-0.00019277968524821263,0.214746144424531,0.17003475628997955,13
airep_v,12,0.03802208648336063,2.095096411794118,0.9638375771422776,25
airep_t,9,0.007836449795469123,2.209706552339879,0.972874465283531,26
atms_tb,15,0.03367192350819106,2.794734137842684,0.9948057587712279,22
airep_u,9,0.02595343352313858,1.3319586845376366,0.8171262347037328,26
temp_v,24,0.026927946512098348,1.4689859551748388,0.8581634012973861,25
temp_u,24,0.024619387096665973,1.504269591990583,0.8674880346996057,25
airep_v,24,0.013213033707394316,0.5023104090742291,0.38455081165441873,25
temp_v,6,0.06863301099624704,1.3934279511566114,0.8365095817276229,13
mwhs2_tb,21,0.006932499916559079,0.44514758341144434,0.34378689634184534,13
atms_tb,0,-0.08382669514930752,6.758482244588008,0.9999999999860555,25
airep_u,15,0.013301951228550237,0.6229534708204988,0.4666849014602017,25
mwhs2_tb,18,0.03942302369221237,3.581071432756088,0.9996578119253355,26
temp_u,6,-0.0008542782978206132,0.018645005170779112,0.014875699868187708,13
airep_v,18,-0.01507327370024243,0.855378214763315,0.6076581999773394,26
airep_u,3,0.03285831589124223,2.004374505993573,0.9549700418582903,25
temp_u,18,0.024520110579387966,0.259807580110891,0.20498779638929043,13
temp_u,15,0.08176730994095016,1.3542636020257002,0.8243477059785129,16
temp_t,6,0.04284964729775323,1.293480399295579,0.8041550410918212,13
temp_q,18,-0.000048950334413478006,1.228810318418486,0.7808570680852562,13
temp_t,18,0.011528906979892947,0.5249041768291358,0.4003501943260772,13
mwhs2_tb,15,0.023417891691738708,1.748837098099187,0.9196808178793646,25
atms_tb,18,0.007499737913334111,0.649506883216108,0.48398920116521005,13
amsua_tb,18,0.014852862277107111,6.420954148785275,0.9999999998645772,23
amsua_tb,12,0.017081530605629704,16.40400868307928,1.0,13
airep_v,3,0.018821112204868696,1.0195390601388328,0.6920528807261157,25
mhs_tb,6,0.015111183097122522,1.1874355004393808,0.7649441160161797,23
temp_u,3,-0.04173008509600376,0.31322860654557594,0.24589301372019967,16
mwhs2_tb,0,-0.11674397291760667,4.444828291084333,0.9999912037906634,23
airep_t,0,-0.15348816913585764,26.764732450085088,1.0,25
temp_t,12,0.010737558635656903,1.9168036225747525,0.9447371154315037,25
mhs_tb,12,-0.0003210040570745211,0.009199882719281143,0.0073403408376639945,13
temp_q,15,5.858908642693907e-6,0.1398336693573156,0.11120858966239,16
